"Name","Compare","Pos","Age","Shoots","Team","GP","G","A","PTS","PTS/GP","Season Pace","82GP Pace","GWG","PPP","PPTOI","%PP","TOI","SOG","+/-","PIM","Yrs","Sal","Caphit","AAV"
"GRANT HUTTON","","D","26","R","NYI","16","1","0","1","0.06","1","5","0","0","00:02","0.8","14:11","22","-1","4","3","$0.75M","$0.73M","$0.73M"
"JOHN MOORE","","D","31","L","ANA","7","0","1","1","0.14","1","12","0","0","00:15","5.9","17:34","7","2","4","1","$2.75M","$2.75M","$2.75M"
"GABRIEL FORTIER","","L","22","L","T.B","10","1","0","1","0.10","1","8","0","0","00:00","0.1","09:18","14","-2","4","1","$0.75M","$0.79M","$0.88M"
"NICHOLAS ABRUZZESE","","L","23","L","TOR","9","1","0","1","0.11","1","9","1","0","01:01","25.0","10:13","8","-1","2","1","$0.85M","$0.85M","$0.85M"
"JACK AHCAN","","D","25","L","BOS","6","1","0","1","0.17","1","14","0","1","00:32","15.6","16:02","5","-3","0","1","$0.93M","$0.93M","$1.14M"
"BLAKE COMEAU","","L","36","R","","6","1","0","1","0.17","15","14","0","0","00:01","0.2","11:28","2","-1","4","0","$1M","$1M","$1M"
"LIBOR HAJEK","","D","24","L","NYR","17","0","1","1","0.06","1","5","0","0","00:01","0.3","13:08","12","-10","8","1","$0.87M","$0.87M","$0.87M"
"ALEKSI HEPONIEMI","","C","23","L","FLA","6","0","1","1","0.17","1","14","0","1","00:07","2.0","14:02","7","-6","2","1","$0.93M","$0.93M","$1.78M"
"CONNOR MACKEY","","D","25","L","CGY","3","0","1","1","0.33","1","27","0","0","00:10","2.5","13:35","4","-1","2","1","$0.9M","$0.91M","$0.91M"
"JESPER FRODEN","","R","27","R","SEA","7","1","0","1","0.14","1","12","0","0","00:57","21.5","12:55","10","4","2","1","$0.84M","$0.84M","$0.93M"
"JOSEPH CRAMAROSSA","","C","29","L","MIN","1","0","1","1","1.00","1","82","0","0","00:00","0.0","06:55","1","0","2","1","$0.75M","$0.75M","$0.75M"
"HENDRIX LAPIERRE","","C","20","L","WSH","6","1","0","1","0.17","1","14","0","0","00:57","15.4","09:35","7","2","2","3","0","$0.89M","$1.14M"
"COOPER MARODY","","C","25","R","PHI","1","0","1","1","1.00","1","82","0","0","00:11","5.5","06:04","1","0","0","2","$0.75M","$0.75M","$0.75M"
"GEMEL SMITH","","C","28","L","T.B","3","0","1","1","0.33","1","27","0","0","00:04","1.0","06:46","1","-2","5","1","$0.75M","$0.75M","$0.75M"
"RILEY TUFTE","","L","24","L","DAL","10","1","0","1","0.10","1","8","0","0","00:05","1.6","07:12","5","0","4","1","$0.93M","$0.93M","$1M"
"JACOB LARSSON","","D","25","L","OTT","6","0","1","1","0.17","1","14","0","0","00:00","0.0","15:16","5","-3","2","1","$1.3M","$1.2M","$1.2M"
"DANNY O'REGAN","","C","28","R","ANA","5","0","1","1","0.20","1","16","0","0","00:00","0.0","10:03","2","-1","0","1","$0.75M","$0.75M","$0.75M"
"ANDY ANDREOFF","","L","31","L","NYI","6","1","0","1","0.17","1","14","0","0","00:00","0.0","09:59","6","-1","0","2","$0.75M","$0.75M","$0.75M"
"JOSIAH SLAVIN","","L","23","L","CHI","15","0","1","1","0.07","1","5","0","0","00:01","0.5","12:02","13","0","4","1","$0.84M","$0.84M","$0.93M"
"DANIIL MIROMANOV","","D","25","R","VGK","11","0","1","1","0.09","1","7","0","0","00:00","0.0","09:47","15","0","2","2","$0.84M","$0.84M","$0.93M"
"VALTTERI PUUSTINEN","","R","23","R","PIT","1","0","1","1","1.00","1","82","0","0","01:06","23.7","10:14","1","2","0","1","$0.84M","$0.84M","$0.93M"
"ALEX STEEVES","","L","22","L","TOR","3","0","1","1","0.33","1","27","0","0","00:00","0.0","07:58","2","-1","0","2","$0.83M","$0.83M","$0.83M"
"ALEC REGULA","","D","21","R","CHI","15","1","0","1","0.07","1","5","0","0","00:50","14.4","17:53","18","-1","12","1","$0.93M","$0.87M","$0.89M"
"MARKUS NUTIVAARA","","D","28","L","S.J","1","0","1","1","1.00","1","82","0","0","00:00","0.0","07:01","0","0","0","1","$3.3M","$2.7M","$2.7M"
"BEN HARPUR","","D","27","L","","19","0","1","1","0.05","5","4","0","0","00:00","0.0","13:44","13","-10","27","0","$0.8M","$0.8M","$0.8M"
"JUUSO RIIKOLA","","D","28","L","","5","0","1","1","0.20","17","16","0","0","01:43","29.6","13:23","7","2","2","0","$1.3M","$1.15M","$1.15M"
"BRETT CONNOLLY","","R","30","R","","9","0","1","1","0.11","10","9","0","0","00:40","14.4","08:24","6","-3","15","1","$3.5M","$3.5M","$3.5M"
"BOKONDJI IMAMA","","L","25","L","ARI","4","1","0","1","0.25","1","21","0","0","00:00","0.0","04:31","3","-2","5","1","$0.75M","$0.75M","$0.75M"
"DYLAN SIKURA","","L","27","L","CHI","5","0","1","1","0.20","1","16","0","0","00:20","7.1","09:57","3","0","0","1","$0.8M","$0.8M","$0.8M"
"KEVIN STENLUND","","R","25","R","WPG","3","0","0","0","0.00","0","0","0","0","00:00","0.0","07:32","3","0","2","1","$1.05M","$1.05M","$1.05M"
"TYCE THOMPSON","","R","23","R","N.J","2","0","0","0","0.00","0","0","0","0","00:08","2.6","14:25","3","0","0","0","$0.93M","$0.91M","$1.13M"
"JOHNATHAN KOVACEVIC","","D","25","R","WPG","4","0","0","0","0.00","0","0","0","0","00:00","0.0","10:49","7","1","2","0","$0.75M","$0.75M","$0.75M"
"SEAN DAY","","D","24","L","T.B","2","0","0","0","0.00","0","0","0","0","00:00","0.0","10:43","2","-2","0","1","$0.75M","$0.75M","$0.75M"
"DMITRI SAMORUKOV","","D","23","L","EDM","1","0","0","0","0.00","0","0","0","0","00:00","0.0","02:28","0","-2","0","1","$0.83M","$0.83M","$0.86M"
"BRANDON BADDOCK","","L","27","L","MIN","1","0","0","0","0.00","0","0","0","0","00:52","9.1","08:24","0","0","0","1","$0.75M","$0.75M","$0.75M"
"HUDSON FASCHING","","R","26","R","","11","0","0","0","0.00","0","0","0","0","00:00","0.0","09:53","3","-3","0","0","$0.75M","$0.75M","$0.75M"
"ALEX BIEGA","","D","34","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","13:07","2","-2","0","0","$0.75M","$0.75M","$0.75M"
"BRYCE KINDOPP","","R","23","R","ANA","1","0","0","0","0.00","0","0","0","0","00:00","0.0","06:06","2","0","0","1","$0.93M","$0.93M","$0.93M"
"MIKHAIL MALTSEV","","C","24","L","COL","18","0","0","0","0.00","0","0","0","0","00:25","7.4","08:04","23","-5","2","0","$0.84M","$0.81M","$0.93M"
"DAKOTA MERMIS","","D","28","L","MIN","2","0","0","0","0.00","0","0","0","0","00:00","0.0","13:54","1","2","0","1","$0.75M","$0.75M","$0.75M"
"JACOB PERREAULT","","R","20","R","ANA","1","0","0","0","0.00","0","0","0","0","00:55","23.6","11:05","0","-1","0","3","0","$0.89M","$0.89M"
"ADAM RASKA","","R","20","R","S.J","5","0","0","0","0.00","0","0","0","0","00:00","0.0","08:03","2","1","7","2","$0.84M","$0.85M","$0.9M"
"WYATT KALYNUK","","D","25","L","VAN","5","0","0","0","0.00","0","0","0","0","00:00","0.2","12:00","1","-3","2","1","$0.93M","$0.93M","$1.78M"
"LIAM FOUDY","","C","22","L","CBJ","1","0","0","0","0.00","0","0","0","0","00:00","0.0","11:51","1","-1","0","2","$0.83M","$0.89M","$1.27M"
"CALE FLEURY","","D","23","R","SEA","9","0","0","0","0.00","0","0","0","0","00:01","0.4","14:34","4","-3","0","0","$0.75M","$0.75M","$0.75M"
"TURNER ELSON","","L","29","L","NYR","2","0","0","0","0.00","0","0","0","0","00:03","1.0","13:23","1","-1","0","2","$0.75M","$0.75M","$0.75M"
"KRISTIANS RUBINS","","D","24","L","OTT","3","0","0","0","0.00","0","0","0","0","00:00","0.0","11:45","5","-2","4","1","$0.81M","$0.79M","$0.79M"
"SHELDON REMPAL","","R","26","R","VGK","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:11","2","-1","0","2","$0.75M","$0.75M","$0.75M"
"JEFF MALOTT","","L","25","L","WPG","1","0","0","0","0.00","0","0","0","0","00:00","0.0","04:06","0","0","2","0","$0.78M","$0.78M","$0.78M"
"MILES WOOD","","L","26","L","N.J","3","0","0","0","0.00","0","0","0","0","01:16","27.4","14:46","2","-2","4","0","$3.5M","$2.75M","$2.75M"
"JON LIZOTTE","","D","27","L","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","14:43","1","0","2","0","$0.75M","$0.75M","$0.75M"
"STEFAN MATTEAU","","C","28","L","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","03:39","0","0","0","0","$0.75M","$0.75M","$0.75M"
"GRIGORI DENISENKO","","L","22","R","FLA","1","0","0","0","0.00","0","0","0","0","01:01","12.7","15:30","3","0","2","1","$0.93M","$0.93M","$1.78M"
"STEFAN NOESEN","","R","29","R","CAR","2","0","0","0","0.00","0","0","0","0","01:11","25.2","14:20","4","1","0","2","$0.75M","$0.75M","$0.75M"
"KURTIS GABRIEL","","R","29","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","06:02","0","0","0","0","$0.75M","$0.75M","$0.75M"
"C.J. SMITH","","L","27","L","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:22","0","-1","0","3","$0.75M","$0.75M","$0.75M"
"NICOLAS BEAUDIN","","D","22","L","CHI","2","0","0","0","0.00","0","0","0","0","00:00","0.0","06:10","1","-1","0","1","$0.83M","$0.86M","$1.11M"
"SAMPO RANTA","","L","22","L","COL","10","0","0","0","0.00","0","0","0","0","01:28","22.7","10:54","9","-4","2","1","$0.93M","$0.93M","$1.21M"
"DILLON HEATHERINGTON","","D","27","L","OTT","9","0","0","0","0.00","0","0","0","0","00:23","7.0","12:20","4","-1","7","2","$0.75M","$0.75M","$0.75M"
"CHRISTIAN JAROS","","D","26","R","","11","0","0","0","0.00","0","0","0","0","00:02","1.1","11:01","9","-4","2","0","$0.8M","$0.8M","$0.8M"
"JJ PETERKA","","R","20","L","BUF","2","0","0","0","0.00","0","0","0","0","00:53","37.2","16:08","3","0","0","3","0","$0.89M","$0.93M"
"MADISON BOWEY","","D","27","R","MTL","2","0","0","0","0.00","0","0","0","0","00:00","0.0","15:44","0","-3","0","1","$0.75M","$0.73M","$0.73M"
"ALEXANDER ALEXEYEV","","D","22","L","WSH","1","0","0","0","0.00","0","0","0","0","00:00","0.0","10:35","0","0","2","1","$0.83M","$0.86M","$0.86M"
"MICHAEL DAL COLLE","","L","26","L","","1","0","0","0","0.00","0","0","0","0","00:50","30.1","14:34","2","1","0","0","$0.75M","$0.75M","$0.75M"
"AUSTIN POGANSKI","","R","26","R","SEA","16","0","0","0","0.00","0","0","0","0","00:02","0.8","09:19","9","-3","7","1","$0.75M","$0.75M","$0.75M"
"MASON GEERTSEN","","L","27","L","","25","0","0","0","0.00","0","0","0","0","00:01","0.3","06:57","12","-6","77","1","$0.75M","$0.73M","$0.73M"
"MARTIN KAUT","","R","22","R","COL","6","0","0","0","0.00","0","0","0","0","01:42","27.8","08:49","1","2","0","1","$0.83M","$0.86M","$1.29M"
"RYAN MACINNIS","","C","26","L","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","10:00","2","0","0","0","$0.75M","$0.75M","$0.75M"
"BRAYDEN TRACEY","","L","21","L","ANA","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:21","1","-1","0","2","$0.93M","$0.86M","$0.86M"
"ZACH SENYSHYN","","R","25","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","06:32","0","-1","2","0","$0.75M","$0.75M","$0.75M"
"CHASE DELEO","","C","26","L","ANA","2","0","0","0","0.00","0","0","0","0","00:00","0.0","08:09","2","-1","0","2","$0.75M","$0.75M","$0.75M"
"ANTHONY ANGELLO","","R","26","R","STL","4","0","0","0","0.00","0","0","0","0","00:00","0.0","06:38","2","0","2","1","$0.75M","$0.73M","$0.73M"
"FREDERIK GAUTHIER","","C","27","L","","8","0","0","0","0.00","0","0","0","0","00:00","0.0","11:06","4","-1","0","0","$0.8M","$0.8M","$0.8M"
"PAVEL DOROFEYEV","","L","21","L","VGK","2","0","0","0","0.00","0","0","0","0","00:00","0.0","06:30","1","-1","2","1","$0.93M","$0.93M","$0.93M"
"TYLER LEWINGTON","","D","27","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","12:27","2","-1","7","0","$0.75M","$0.75M","$0.75M"
"CONOR TIMMINS","","D","23","R","ARI","6","0","0","0","0.00","0","0","0","0","00:47","16.0","17:45","5","-6","0","1","$0.75M","$0.85M","$0.85M"
"CONNOR BUNNAMAN","","C","24","L","FLA","15","0","0","0","0.00","0","0","0","0","00:04","1.1","10:01","10","-7","4","1","$0.75M","$0.75M","$0.75M"
"ANTHONY GRECO","","R","28","R","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:44","5","0","0","0","$0.78M","$0.74M","$0.74M"
"MAXIME LAJOIE","","D","24","L","CAR","5","0","0","0","0.00","0","0","0","0","01:10","27.6","12:32","6","2","0","0","$0.75M","$0.75M","$0.75M"
"LINUS SANDIN","","R","26","R","PHI","1","0","0","0","0.00","0","0","0","0","00:18","15.0","06:59","1","0","0","1","$0.75M","$0.75M","$0.75M"
"MIKE VECCHIONE","","R","29","R","WSH","1","0","0","0","0.00","0","0","0","0","00:00","0.0","05:06","3","-1","0","1","$0.75M","$0.75M","$0.75M"
"OLLI JUOLEVI","","D","24","L","","18","0","0","0","0.00","0","0","0","0","00:02","0.6","12:45","18","-1","6","0","$0.75M","$0.75M","$0.75M"
"JACOB MACDONALD","","D","29","L","COL","8","0","0","0","0.00","0","0","0","0","00:25","6.7","10:06","17","-1","2","2","$0.75M","$0.73M","$0.73M"
"MICHAEL EYSSIMONT","","C","25","L","WPG","1","0","0","0","0.00","0","0","0","0","00:00","0.0","05:49","1","0","0","1","$0.75M","$0.75M","$0.75M"
"ISAAK PHILLIPS","","D","20","L","CHI","4","0","0","0","0.00","0","0","0","0","00:01","0.1","12:20","4","-1","4","2","$0.84M","$0.86M","$0.93M"
"BRANDON BIRO","","L","24","L","BUF","1","0","0","0","0.00","0","0","0","0","01:47","44.6","13:30","0","0","0","2","$0.93M","$0.93M","$1.35M"
"JORDAN GROSS","","D","27","R","NSH","1","0","0","0","0.00","0","0","0","0","00:00","0.0","08:19","0","0","4","2","$0.75M","$0.75M","$0.75M"
"VIKTOR LODIN","","C","23","L","OTT","1","0","0","0","0.00","0","0","0","0","01:34","21.1","10:25","3","0","0","1","$0.83M","$0.83M","$0.83M"
"KOLE SHERWOOD","","R","25","R","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","08:08","2","0","0","0","$0.75M","$0.75M","$0.75M"
"CHASE PRISKIE","","D","26","R","BUF","4","0","0","0","0.00","0","0","0","0","00:14","3.6","14:00","4","2","2","1","$0.75M","$0.75M","$0.75M"
"ARTEMI KNIAZEV","","D","21","L","S.J","1","0","0","0","0.00","0","0","0","0","00:00","0.0","11:59","2","-2","0","2","$0.84M","$0.79M","$0.91M"
"KIRILL SEMYONOV","","C","27","L","","3","0","0","0","0.00","0","0","0","0","00:00","0.0","10:02","1","-2","0","0","$0.83M","$0.83M","$0.83M"
"CHASE PEARSON","","C","24","L","DET","3","0","0","0","0.00","0","0","0","0","00:00","0.0","06:45","2","0","0","0","$0.87M","$0.87M","$0.87M"
"WALKER DUEHR","","R","24","R","CGY","1","0","0","0","0.00","0","0","0","0","00:00","0.0","08:47","0","0","0","1","$0.83M","$0.83M","$0.83M"
"REMI ELIE","","L","27","L","","1","0","0","0","0.00","0","0","0","0","01:13","17.1","10:57","2","-2","0","0","$0.75M","$0.75M","$0.75M"
"TIM GETTINGER","","L","24","L","NYR","8","0","0","0","0.00","0","0","0","0","00:01","0.7","09:28","3","0","0","0","$0.75M","$0.75M","$0.75M"
"COLE REINHARDT","","L","22","L","OTT","1","0","0","0","0.00","0","0","0","0","00:00","0.0","08:35","1","0","2","2","$0.81M","$0.81M","$0.81M"
"MARCO ROSSI","","C","20","L","MIN","2","0","0","0","0.00","0","0","0","0","03:11","46.2","15:35","5","-1","4","3","0","$0.89M","$1.74M"
"SVEN BAERTSCHI","","L","29","L","","1","0","0","0","0.00","0","0","0","0","00:02","0.8","13:54","1","-1","0","0","$0.75M","$0.75M","$0.75M"
"EGOR ZAMULA","","D","22","L","PHI","10","0","0","0","0.00","0","0","0","0","00:01","0.2","16:21","4","-6","4","1","$0.75M","$0.76M","$0.79M"
"MAX JONES","","L","24","L","ANA","2","0","0","0","0.00","0","0","0","0","00:01","0.2","09:54","2","-1","15","2","$1.1M","$1.3M","$1.3M"
"JAKUB GALVAS","","D","23","L","CHI","6","0","0","0","0.00","0","0","0","0","01:35","32.4","18:10","8","0","0","1","$0.84M","$0.87M","$0.93M"
"THOMAS HICKEY","","D","33","L","","2","0","0","0","0.00","0","0","0","0","00:07","1.4","19:29","0","-3","0","0","$2.5M","$2.5M","$2.5M"
"SAMUEL FAGEMO","","L","22","R","L.A","4","0","0","0","0.00","0","0","0","0","01:20","19.9","13:43","5","-2","0","1","$0.84M","$0.8M","$0.91M"
"BRENDAN GUHLE","","D","24","L","","6","0","0","0","0.00","0","0","0","0","00:00","0.0","14:40","6","0","0","0","$0.9M","$0.8M","$0.8M"
"VICTOR SODERSTROM","","D","21","R","ARI","16","0","0","0","0.00","0","0","0","0","00:50","17.9","16:19","14","-7","6","2","$0.93M","$0.86M","$1.52M"
"KAEDAN KORCZAK","","D","21","R","VGK","1","0","0","0","0.00","0","0","0","0","00:00","0.0","16:37","0","1","0","2","$0.84M","$0.79M","$0.91M"
"LUKE WITKOWSKI","","D","32","R","STL","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:18","0","0","0","1","$0.75M","$0.75M","$0.75M"
"JUSTIN BAILEY","","R","27","R","","14","0","0","0","0.00","0","0","0","0","00:00","0.1","09:05","16","-5","6","0","$0.75M","$0.75M","$0.75M"
"MASON SHAW","","C","23","L","MIN","3","0","0","0","0.00","0","0","0","0","00:00","0.0","08:59","7","-2","5","1","$0.75M","$0.75M","$0.75M"
"BRETT SENEY","","L","26","L","CHI","2","0","0","0","0.00","0","0","0","0","00:00","0.0","07:01","1","0","0","1","$0.75M","$0.75M","$0.75M"
"COLE SMITH","","L","26","L","NSH","8","0","0","0","0.00","0","0","0","0","00:01","0.3","08:50","3","-3","0","1","$0.75M","$0.75M","$0.75M"
"CHRIS WAGNER","","R","31","R","BOS","1","0","0","0","0.00","0","0","0","0","00:00","0.0","15:57","2","-1","0","1","$1.53M","$1.35M","$1.35M"
"BLAKE SPEERS","","C","25","R","","2","0","0","0","0.00","0","0","0","0","00:00","0.0","09:10","1","-3","2","0","$0.75M","$0.75M","$0.75M"
"RILEY BARBER","","R","28","R","DAL","4","0","0","0","0.00","0","0","0","0","00:57","21.6","08:27","4","-2","2","1","$0.8M","$0.8M","$0.8M"
"DARREN RADDYSH","","D","26","R","T.B","4","0","0","0","0.00","0","0","0","0","00:00","0.0","10:40","2","1","0","2","$0.75M","$0.75M","$0.75M"
"BEN MCCARTNEY","","L","21","L","ARI","2","0","0","0","0.00","0","0","0","0","00:00","0.0","14:03","2","0","4","2","$0.81M","$0.81M","$0.81M"
"EGOR SOKOLOV","","L","22","R","OTT","8","0","0","0","0.00","0","0","0","0","00:45","14.5","10:22","8","-6","4","1","$0.84M","$0.82M","$0.85M"
"ALEX TURCOTTE","","C","21","L","L.A","8","0","0","0","0.00","0","0","0","0","00:16","5.4","11:15","13","0","2","2","$0.93M","$0.89M","$2.44M"
"ANDREW AGOZZINO","","C","31","L","S.J","1","0","0","0","0.00","0","0","0","0","00:00","0.0","06:52","1","0","0","2","$0.8M","$0.8M","$0.8M"
"CAMERON HILLIS","","C","22","R","MTL","1","0","0","0","0.00","0","0","0","0","00:40","15.7","10:15","2","0","0","1","$0.84M","$0.84M","$0.91M"
"BEN JONES","","C","23","L","CGY","2","0","0","0","0.00","0","0","0","0","00:01","0.3","08:03","1","0","2","1","$0.75M","$0.76M","$0.76M"
"WILLIAM LOCKWOOD","","R","24","R","VAN","13","0","0","0","0.00","0","0","0","0","00:07","2.8","11:20","13","-3","9","1","$0.84M","$0.84M","$0.93M"
"DAN RENOUF","","D","28","L","BOS","4","0","0","0","0.00","0","0","0","0","00:00","0.1","14:00","3","-3","7","2","$0.85M","$0.85M","$0.85M"
"PAUL LADUE","","D","29","R","","1","0","0","0","0.00","0","0","0","0","00:09","1.3","12:47","1","-2","0","0","$0.75M","$0.75M","$0.75M"
"RHETT GARDNER","","C","26","L","DAL","4","0","0","0","0.00","0","0","0","0","00:00","0.0","08:06","0","-1","0","1","$0.75M","$0.75M","$0.75M"
"JACK RATHBONE","","D","23","L","VAN","9","0","0","0","0.00","0","0","0","0","00:31","8.8","13:50","10","-5","2","2","$0.93M","$0.93M","$1.49M"
"DECLAN CHISHOLM","","D","22","L","WPG","2","0","0","0","0.00","0","0","0","0","00:00","0.0","12:57","4","1","0","1","$0.84M","$0.82M","$0.83M"
"JOEY KEANE","","D","23","R","CAR","1","0","0","0","0.00","0","0","0","0","00:00","0.0","13:38","1","0","2","0","$0.84M","$0.81M","$0.93M"
"WADE ALLISON","","R","24","R","PHI","1","0","0","0","0.00","0","0","0","0","01:11","14.5","08:16","2","-1","0","0","$0.93M","$0.93M","$1.14M"
"JOEY ANDERSON","","R","24","R","TOR","5","0","0","0","0.00","0","0","0","0","00:00","0.0","08:46","10","0","0","1","$0.75M","$0.75M","$0.75M"
"STEVEN FOGARTY","","R","29","R","MIN","2","0","0","0","0.00","0","0","0","0","00:03","2.2","10:24","2","-2","2","2","$0.75M","$0.75M","$0.75M"
"T.J. TYNAN","","C","30","R","L.A","2","0","0","0","0.00","0","0","0","0","02:12","39.8","10:51","3","0","0","2","$0.75M","$0.75M","$0.75M"
"BRAYDEN PACHAL","","D","22","R","VGK","2","0","0","0","0.00","0","0","0","0","00:00","0.0","09:46","1","-2","0","0","$0.8M","$0.77M","$0.77M"
"JARET ANDERSON-DOLAN","","C","22","L","L.A","7","0","0","0","0.00","0","0","0","0","00:20","8.4","13:47","5","-3","4","0","$0.75M","$0.75M","$0.91M"
"ZACHARY HAYES","","D","23","L","VGK","3","0","0","0","0.00","0","0","0","0","00:00","0.0","10:53","1","-2","0","1","$0.81M","$0.81M","$0.81M"
"ALEXANDER TRUE","","C","25","L","SEA","8","0","0","0","0.00","0","0","0","0","00:01","0.5","08:15","6","-2","2","1","$0.75M","$0.75M","$0.75M"
"LEO KOMAROV","","R","35","L","","1","0","0","0","0.00","0","0","0","0","00:00","0.0","10:50","0","0","2","0","$2M","$3M","$3M"
"FILIP HALLANDER","","C","22","L","PIT","1","0","0","0","0.00","0","0","0","0","00:00","0.0","05:52","0","0","0","1","$0.75M","$0.76M","$0.91M"
"TY DELLANDREA","","R","21","R","DAL","1","0","0","0","0.00","0","0","0","0","00:00","0.0","10:37","1","-1","0","1","$0.83M","$0.86M","$1.4M"
"ROCCO GRIMALDI","","R","29","R","","7","0","0","0","0.00","0","0","0","0","00:03","1.0","10:56","8","0","2","0","$2M","$2M","$2M"
"ZAC DALPE","","C","32","R","FLA","1","0","0","0","0.00","0","0","0","0","00:00","0.0","06:08","0","-1","0","1","$0.75M","$0.75M","$0.75M"
"TANNER LACZYNSKI","","C","25","R","PHI","1","0","0","0","0.00","0","0","0","0","00:00","0.0","09:27","0","-1","0","0","$0.93M","$0.93M","$0.93M"
"MITCHELL CHAFFEE","","R","24","R","MIN","2","0","0","0","0.00","0","0","0","0","00:00","0.0","07:27","1","1","0","1","$0.93M","$0.93M","$1.78M"
"KYLE RAU","","R","29","L","","5","0","0","0","0.00","0","0","0","0","00:00","0.0","08:49","3","-3","0","0","$0.75M","$0.75M","$0.75M"
"COLE SCHWINDT","","C","21","R","FLA","3","0","0","0","0.00","0","0","0","0","00:00","0.1","14:08","3","-4","0","2","$0.84M","$0.86M","$0.91M"
"HUNTER DREW","","D","23","R","ANA","2","0","0","0","0.00","0","0","0","0","00:00","0.0","09:52","0","0","5","1","$0.81M","$0.79M","$0.79M"
"GUILLAUME BRISEBOIS","","D","24","L","VAN","1","0","0","0","0.00","0","0","0","0","00:00","0.0","04:13","0","-1","0","1","$0.75M","$0.75M","$0.75M"
"MAX MCCORMICK","","L","30","L","SEA","10","0","0","0","0.00","0","0","0","0","00:01","0.3","08:06","8","1","10","2","$0.75M","$0.75M","$0.75M"
"DAVID GUSTAFSSON","","C","22","L","WPG","2","0","0","0","0.00","0","0","0","0","00:00","0.0","02:28","0","0","0","0","$0.87M","$0.82M","$0.93M"
"ALEX BELZILE","","R","30","R","MTL","11","0","0","0","0.00","0","0","0","0","00:55","17.5","10:24","13","0","4","1","$0.75M","$0.75M","$0.75M"
"PIERRE-OLIVIER JOSEPH","","D","23","L","PIT","4","0","0","0","0.00","0","0","0","0","00:06","2.0","18:14","7","-2","2","2","$0.83M","$0.86M","$1.08M"
"SETH GRIFFITH","","C","29","R","EDM","1","0","0","0","0.00","0","0","0","0","00:00","0.0","05:37","0","1","0","2","$0.75M","$0.73M","$0.73M"
"GLENN GAWDIN","","C","25","R","ANA","2","0","0","0","0.00","0","0","0","0","00:00","0.0","09:15","3","0","2","2","$0.75M","$0.75M","$0.75M"
"CJ SUESS","","L","28","L","S.J","3","0","0","0","0.00","0","0","0","0","00:01","0.3","05:43","0","0","2","1","$0.75M","$0.73M","$0.73M"
"FREDRIK CLAESSON","","D","29","L","","9","0","0","0","0.00","0","0","0","0","00:00","0.0","09:52","4","-3","0","0","$0.75M","$0.75M","$0.75M"
